method,sequence,accuracy,recall,fps,reinit,frames
pmmh,iceskater2,0.540005,0.836519,1.54031,6,707
pmmh,iceskater2,0.400945,0.792326,2.07941,9,707
pmmh,iceskater2,0.557479,0.86268,3.74074,7,707
pmmh,iceskater2,0.488514,0.8508,2.38047,7,707
pmmh,iceskater2,0.48257,0.823588,1.89544,13,707
tracker,iceskater2,0.615826,0.869574,27.1923,7,707
tracker,iceskater2,0.386398,0.77535,39.2778,8,707
tracker,iceskater2,0.501213,0.828758,33.6667,8,707
tracker,iceskater2,0.621901,0.90157,21.4242,11,707
tracker,iceskater2,0.556955,0.839325,28.28,9,707
tracker,iceskater2,0.482367,0.836337,23.5667,9,707
tracker,iceskater2,0.474617,0.837434,18.6053,8,707
tracker,iceskater2,0.404567,0.801703,21.4242,4,707
tracker,iceskater2,0.418419,0.789833,22.0938,6,707
tracker,iceskater2,0.462487,0.833086,18.6053,7,707
tracker,iceskater2,0.519753,0.839304,18.6053,9,707
tracker,iceskater2,0.417937,0.804109,26.1852,5,707
tracker,iceskater2,0.532134,0.835272,16.8333,9,707
tracker,iceskater2,0.415465,0.822572,18.6053,5,707
tracker,iceskater2,0.42976,0.798796,20.7941,5,707
pmmh,leaves,0.366598,0.622204,4.2,10,63
pmmh,leaves,0.255834,0.596937,4.84615,11,63
pmmh,leaves,0.160564,0.497057,7,9,63
pmmh,leaves,0.255381,0.498744,9,16,63
pmmh,leaves,0.255066,0.440994,9,16,63
pmmh,leaves,0.271387,0.561213,4.84615,12,63
pmmh,leaves,0.240328,0.597874,7.875,12,63
pmmh,leaves,0.271368,0.544405,5.72727,13,63
pmmh,leaves,0.208296,0.525324,7.875,13,63
pmmh,leaves,0.224126,0.565094,5.72727,12,63
pmmh,leaves,0.303294,0.612501,4.5,9,63
pmmh,leaves,0.382577,0.655131,6.3,11,63
pmmh,leaves,0.223612,0.473381,9,13,63
pmmh,leaves,0.445869,0.674164,4.5,11,63
pmmh,leaves,0.287092,0.523472,5.72727,11,63
tracker,leaves,0.303067,0.555275,31.5,10,63
tracker,leaves,0.319593,0.693042,63,5,63
tracker,leaves,0.382469,0.648472,63,11,63
tracker,leaves,0.335048,0.611638,63,12,63
tracker,leaves,0.287242,0.569786,63,11,63
tracker,leaves,0.38254,0.655071,63,9,63
tracker,leaves,0.224097,0.544266,63,10,63
tracker,leaves,0.287431,0.581032,63,12,63
tracker,leaves,0.287506,0.617601,63,12,63
tracker,leaves,0.224041,0.540159,63,12,63
tracker,leaves,0.22395,0.532084,63,13,63
tracker,leaves,0.144767,0.505678,63,9,63
tracker,leaves,0.271681,0.599228,63,12,63
tracker,leaves,0.271383,0.54972,63,11,63
tracker,leaves,0.350956,0.634848,63,12,63
pmmh,marching,0.544617,0.837849,2.09375,6,201
pmmh,marching,0.578329,0.870801,2.05102,7,201
pmmh,marching,0.550349,0.866555,1.43571,4,201
pmmh,marching,0.574403,0.865284,3.46552,6,201
pmmh,marching,0.573846,0.821719,3.86538,10,201
pmmh,marching,0.41572,0.734015,3.65455,5,201
pmmh,marching,0.76312,0.950399,1.9901,2,201
pmmh,marching,0.561219,0.874869,2.20879,3,201
pmmh,marching,0.592611,0.845616,2.28409,5,201
pmmh,marching,0.482993,0.858115,2.1383,6,201
pmmh,marching,0.460515,0.813206,3.52632,9,201
pmmh,marching,0.317156,0.779337,3.86538,6,201
pmmh,marching,0.548106,0.861321,3.52632,3,201
pmmh,marching,0.544879,0.823849,3.52632,5,201
pmmh,marching,0.435249,0.816667,2.25843,6,201
tracker,marching,0.4436,0.842113,18.2727,7,201
tracker,marching,0.584039,0.88958,18.2727,3,201
tracker,marching,0.539311,0.844779,25.125,7,201
tracker,marching,0.439452,0.797496,22.3333,4,201
tracker,marching,0.513975,0.866146,20.1,3,201
tracker,marching,0.602875,0.90645,18.2727,2,201
tracker,marching,0.706145,0.860132,25.125,5,201
tracker,marching,0.684172,0.898368,18.2727,2,201
tracker,marching,0.585749,0.873242,18.2727,2,201
tracker,marching,0.488176,0.875993,25.125,4,201
tracker,marching,0.45547,0.81718,20.1,4,201
tracker,marching,0.585542,0.9039,22.3333,3,201
tracker,marching,0.691939,0.92049,22.3333,3,201
tracker,marching,0.695574,0.883627,20.1,6,201
tracker,marching,0.664762,0.894413,20.1,4,201
pmmh,matrix,0.308659,0.657629,10,7,100
pmmh,matrix,0.40221,0.690249,10,9,100
pmmh,matrix,0.173331,0.563916,9.09091,6,100
pmmh,matrix,0.296384,0.665658,9.09091,5,100
pmmh,matrix,0.453044,0.739608,9.09091,4,100
pmmh,matrix,0.342064,0.714921,9.09091,6,100
pmmh,matrix,0.425481,0.715046,10,8,100
pmmh,matrix,0.236112,0.65306,14.2857,8,100
pmmh,matrix,0.334638,0.685483,12.5,8,100
pmmh,matrix,0.225454,0.581936,10,6,100
pmmh,matrix,0.266394,0.689697,10,7,100
pmmh,matrix,0.388107,0.720763,10,8,100
pmmh,matrix,0.335418,0.674943,10,8,100
pmmh,matrix,0.324876,0.645799,12.5,8,100
pmmh,matrix,0.317227,0.66906,9.09091,7,100
tracker,matrix,0.392017,0.716447,100,6,100
tracker,matrix,0.345231,0.72459,100,7,100
tracker,matrix,0.357578,0.664297,100,8,100
tracker,matrix,0.338526,0.674678,100,7,100
tracker,matrix,0.267865,0.635776,100,5,100
tracker,matrix,0.369877,0.701388,100,8,100
tracker,matrix,0.221962,0.609296,100,5,100
tracker,matrix,0.418335,0.666734,50,2,100
tracker,matrix,0.329859,0.674327,100,7,100
tracker,matrix,0.279285,0.646611,100,4,100
tracker,matrix,0.381638,0.719484,100,6,100
tracker,matrix,0.395272,0.718736,100,6,100
tracker,matrix,0.458867,0.757965,100,6,100
tracker,matrix,0.4552,0.73775,100,5,100
tracker,matrix,0.255486,0.576756,100,5,100
pmmh,motocross1,0.368991,0.665863,3.34694,25,164
pmmh,motocross1,0.444935,0.685824,4.9697,20,164
pmmh,motocross1,0.462705,0.664816,3.34694,32,164
pmmh,motocross1,0.503365,0.660584,5.46667,29,164
pmmh,motocross1,0.417329,0.684108,3.48936,26,164
pmmh,motocross1,0.465756,0.662902,2.82759,25,164
pmmh,motocross1,0.498664,0.712584,4.82353,14,164
pmmh,motocross1,0.455187,0.685323,3.56522,22,164
pmmh,motocross1,0.393269,0.669822,5.29032,23,164
pmmh,motocross1,0.473274,0.681508,3.09434,28,164
pmmh,motocross1,0.418259,0.679236,3.90476,17,164
pmmh,motocross1,0.406088,0.634478,2.98182,22,164
pmmh,motocross1,0.501811,0.689235,2.52308,19,164
pmmh,motocross1,0.490093,0.68648,5.125,28,164
pmmh,motocross1,0.473167,0.686347,3.28,29,164
tracker,motocross1,0.477059,0.665902,54.6667,30,164
tracker,motocross1,0.420722,0.633327,54.6667,29,164
tracker,motocross1,0.502357,0.664913,54.6667,26,164
tracker,motocross1,0.36663,0.618266,82,32,164
tracker,motocross1,0.531811,0.690878,54.6667,27,164
tracker,motocross1,0.448783,0.692284,54.6667,24,164
tracker,motocross1,0.394354,0.646682,82,33,164
tracker,motocross1,0.443299,0.666635,54.6667,28,164
tracker,motocross1,0.476364,0.673741,41,28,164
tracker,motocross1,0.466333,0.667839,54.6667,24,164
tracker,motocross1,0.381139,0.640653,41,28,164
tracker,motocross1,0.469391,0.677994,54.6667,24,164
tracker,motocross1,0.449177,0.697451,41,18,164
tracker,motocross1,0.408871,0.638415,54.6667,30,164
tracker,motocross1,0.510757,0.683152,54.6667,32,164
pmmh,motocross2,0.240149,0.692315,0.628866,2,61
pmmh,motocross2,0.288353,0.712653,0.60396,1,61
pmmh,motocross2,0.288351,0.742477,1.4186,0,61
pmmh,motocross2,0.341691,0.754035,0.792208,2,61
pmmh,motocross2,0.192586,0.689241,0.598039,1,61
pmmh,motocross2,0.308075,0.755984,1.35556,2,61
pmmh,motocross2,0.186406,0.595469,0.717647,2,61
pmmh,motocross2,0.270577,0.726748,1.05172,1,61
pmmh,motocross2,0.405208,0.757795,0.835616,2,61
pmmh,motocross2,0.267033,0.700382,0.642105,2,61
pmmh,motocross2,0.310863,0.772282,1.32609,1,61
pmmh,motocross2,0.23253,0.736267,1.45238,0,61
pmmh,motocross2,0.344016,0.770325,0.835616,1,61
pmmh,motocross2,0.285968,0.735299,0.847222,0,61
pmmh,motocross2,0.288613,0.749707,1.0339,2,61
tracker,motocross2,0.169875,0.611299,15.25,1,61
tracker,motocross2,0.388701,0.782575,12.2,1,61
tracker,motocross2,0.429914,0.870207,10.1667,1,61
tracker,motocross2,0.247185,0.743964,15.25,0,61
tracker,motocross2,0.201039,0.729809,15.25,1,61
tracker,motocross2,0.50525,0.867635,12.2,1,61
tracker,motocross2,0.220624,0.682092,12.2,1,61
tracker,motocross2,0.205568,0.657272,12.2,1,61
tracker,motocross2,0.433137,0.869312,15.25,1,61
tracker,motocross2,0.32167,0.754378,15.25,0,61
tracker,motocross2,0.309891,0.753069,15.25,1,61
tracker,motocross2,0.324985,0.750472,15.25,1,61
tracker,motocross2,0.318756,0.746654,20.3333,0,61
tracker,motocross2,0.253276,0.689499,10.1667,1,61
tracker,motocross2,0.263441,0.754938,15.25,1,61
pmmh,nature,0.317713,0.738373,1.74042,20,999
pmmh,nature,0.355161,0.814143,2.75207,12,999
pmmh,nature,0.349415,0.792355,1.62704,32,999
pmmh,nature,0.305114,0.688886,2.32326,31,999
pmmh,nature,0.372924,0.787135,2.1956,12,999
pmmh,nature,0.427978,0.824352,1.47781,28,999
pmmh,nature,0.357202,0.793922,1.65947,34,999
pmmh,nature,0.468594,0.815147,1.50452,32,999
pmmh,nature,0.307389,0.775453,1.40112,21,999
pmmh,nature,0.354065,0.758839,2.34507,37,999
pmmh,nature,0.438851,0.830371,1.56094,15,999
pmmh,nature,0.36946,0.789602,2.22494,11,999
pmmh,nature,0.32582,0.739019,0.700561,37,999
pmmh,nature,0.416038,0.802611,0.650814,26,999
pmmh,nature,0.328301,0.755075,0.696167,31,999
tracker,nature,0.481866,0.845995,6.36306,20,999
tracker,nature,0.296989,0.698111,6.98601,39,999
tracker,nature,0.420641,0.72139,5.67614,30,999
tracker,nature,0.362238,0.80754,6.7047,17,999
tracker,nature,0.323305,0.730351,4.87317,11,999
tracker,nature,0.289509,0.758186,5.87647,5,999
tracker,nature,0.396724,0.790284,6.40385,39,999
tracker,nature,0.421952,0.791247,6.20497,14,999
tracker,nature,0.491682,0.744407,5.31383,15,999
tracker,nature,0.368346,0.766225,5.64407,26,999
tracker,nature,0.395775,0.752791,5.37097,12,999
tracker,nature,0.39797,0.825017,6.88966,10,999
tracker,nature,0.327105,0.787981,7.23913,38,999
tracker,nature,0.358823,0.810487,6.57237,31,999
tracker,nature,0.357703,0.79557,6.57237,15,999
pmmh,octopus,0.407334,0.641786,0.350602,87,291
pmmh,octopus,0.400859,0.650197,0.582,89,291
pmmh,octopus,0.481285,0.670474,0.367424,85,291
pmmh,octopus,0.344749,0.700212,0.538889,67,291
pmmh,octopus,0.389554,0.591341,0.492386,99,291
pmmh,octopus,0.477572,0.635615,0.521505,100,291
pmmh,octopus,0.449935,0.666148,0.343972,84,291
pmmh,octopus,0.47181,0.613429,0.394844,103,291
pmmh,octopus,0.448783,0.651963,0.470113,91,291
pmmh,octopus,0.456647,0.702573,0.422965,77,291
pmmh,octopus,0.475135,0.636924,0.729323,95,291
pmmh,octopus,0.397653,0.620952,0.60124,92,291
pmmh,octopus,0.443733,0.641942,0.356618,90,291
pmmh,octopus,0.441132,0.625877,0.502591,94,291
pmmh,octopus,0.440113,0.660885,0.343972,86,291
tracker,octopus,0.4908,0.652772,5.93878,88,291
tracker,octopus,0.464483,0.665588,5.70588,84,291
tracker,octopus,0.460403,0.69251,6.19149,79,291
tracker,octopus,0.427862,0.634118,6.61364,92,291
tracker,octopus,0.404052,0.622382,6.76744,87,291
tracker,octopus,0.454618,0.628233,6.0625,98,291
tracker,octopus,0.426052,0.638165,6.61364,92,291
tracker,octopus,0.411703,0.618561,7.46154,95,291
tracker,octopus,0.441162,0.644242,6.61364,86,291
tracker,octopus,0.411802,0.646804,5.82,86,291
tracker,octopus,0.45832,0.615585,7.65789,98,291
tracker,octopus,0.483567,0.662671,5.49057,89,291
tracker,octopus,0.457213,0.66329,6.61364,84,291
tracker,octopus,0.443876,0.671252,5.93878,84,291
tracker,octopus,0.438697,0.627907,6.46667,93,291
pmmh,pedestrian1,0.598253,0.873133,4,4,140
pmmh,pedestrian1,0.611694,0.854856,3.88889,4,140
pmmh,pedestrian1,0.444387,0.820412,4,7,140
pmmh,pedestrian1,0.582729,0.876624,5.18519,7,140
pmmh,pedestrian1,0.547069,0.849971,4,8,140
pmmh,pedestrian1,0.566254,0.856104,4.66667,4,140
pmmh,pedestrian1,0.472413,0.777101,5.38462,8,140
pmmh,pedestrian1,0.557534,0.83659,5.83333,5,140
pmmh,pedestrian1,0.523435,0.821108,5.38462,5,140
pmmh,pedestrian1,0.415188,0.810988,6.08696,7,140
pmmh,pedestrian1,0.502679,0.853926,5.18519,7,140
pmmh,pedestrian1,0.582077,0.859611,3.68421,6,140
pmmh,pedestrian1,0.466455,0.827693,5.38462,5,140
pmmh,pedestrian1,0.510626,0.797325,6.08696,5,140
pmmh,pedestrian1,0.661862,0.879788,5,4,140
tracker,pedestrian1,0.495668,0.831959,35,4,140
tracker,pedestrian1,0.642096,0.87405,28,5,140
tracker,pedestrian1,0.620421,0.868904,46.6667,6,140
tracker,pedestrian1,0.549209,0.872269,46.6667,6,140
tracker,pedestrian1,0.536138,0.852048,46.6667,6,140
tracker,pedestrian1,0.610923,0.869185,23.3333,3,140
tracker,pedestrian1,0.531282,0.873124,28,4,140
tracker,pedestrian1,0.540232,0.824827,46.6667,6,140
tracker,pedestrian1,0.485994,0.855321,46.6667,3,140
tracker,pedestrian1,0.651934,0.880482,35,5,140
tracker,pedestrian1,0.567487,0.840797,46.6667,6,140
tracker,pedestrian1,0.553189,0.868607,46.6667,7,140
tracker,pedestrian1,0.541373,0.869284,28,4,140
tracker,pedestrian1,0.584411,0.872047,28,5,140
tracker,pedestrian1,0.564631,0.849841,46.6667,5,140
pmmh,pedestrian2,0.532756,0.804723,3.51232,56,713
pmmh,pedestrian2,0.431233,0.810542,1.89125,17,713
pmmh,pedestrian2,0.60944,0.904083,1.89628,13,713
pmmh,pedestrian2,0.453303,0.828109,2.00281,16,713
pmmh,pedestrian2,0.439107,0.863878,2.04298,18,713
pmmh,pedestrian2,0.46892,0.855876,2.39262,15,713
pmmh,pedestrian2,0.346855,0.710349,3.39524,61,713
pmmh,pedestrian2,0.574374,0.874692,2.14759,12,713
pmmh,pedestrian2,0.542077,0.868204,2.07267,12,713
pmmh,pedestrian2,0.336078,0.732968,3.33178,54,713
pmmh,pedestrian2,0.470399,0.833542,2.10324,20,713
pmmh,pedestrian2,0.364386,0.740056,3.60101,66,713
pmmh,pedestrian2,0.365137,0.806024,2.2926,16,713
pmmh,pedestrian2,0.33127,0.748444,3.75263,61,713
pmmh,pedestrian2,0.585441,0.89763,2.15408,15,713
tracker,pedestrian2,0.571679,0.882863,33.9524,8,713
tracker,pedestrian2,0.482163,0.853858,23,9,713
tracker,pedestrian2,0.645966,0.922018,32.4091,7,713
tracker,pedestrian2,0.56168,0.908232,31,11,713
tracker,pedestrian2,0.56315,0.921855,35.65,4,713
tracker,pedestrian2,0.548589,0.873352,47.5333,12,713
tracker,pedestrian2,0.449107,0.85904,27.4231,7,713
tracker,pedestrian2,0.630691,0.928745,35.65,11,713
tracker,pedestrian2,0.604636,0.920423,33.9524,10,713
tracker,pedestrian2,0.61176,0.918987,37.5263,7,713
tracker,pedestrian2,0.52104,0.901236,41.9412,8,713
tracker,pedestrian2,0.508136,0.86813,41.9412,9,713
tracker,pedestrian2,0.597942,0.889825,33.9524,9,713
tracker,pedestrian2,0.597907,0.916469,29.7083,9,713
tracker,pedestrian2,0.509839,0.8926,39.6111,7,713
pmmh,rabbit,0.467023,0.606242,7.52381,55,158
pmmh,rabbit,0.412636,0.62745,7.52381,48,158
pmmh,rabbit,0.442537,0.590826,7.52381,53,158
pmmh,rabbit,0.369074,0.59532,7.52381,51,158
pmmh,rabbit,0.430555,0.619516,5.85185,49,158
pmmh,rabbit,0.436598,0.614356,7.9,52,158
pmmh,rabbit,0.423928,0.594134,7.9,43,158
pmmh,rabbit,0.404446,0.58516,7.9,53,158
pmmh,rabbit,0.473821,0.612234,7.9,54,158
pmmh,rabbit,0.437683,0.606072,7.52381,54,158
pmmh,rabbit,0.429337,0.56706,8.31579,59,158
pmmh,rabbit,0.394875,0.630945,7.52381,46,158
pmmh,rabbit,0.467084,0.606249,7.18182,54,158
pmmh,rabbit,0.399308,0.568996,6.32,53,158
pmmh,rabbit,0.412501,0.61956,7.52381,49,158
tracker,rabbit,0.46623,0.591905,79,56,158
tracker,rabbit,0.448078,0.597034,79,57,158
tracker,rabbit,0.50359,0.585055,158,61,158
tracker,rabbit,0.49109,0.593767,158,59,158
tracker,rabbit,0.49648,0.56803,79,64,158
tracker,rabbit,0.497388,0.59759,158,61,158
tracker,rabbit,0.471951,0.578035,158,63,158
tracker,rabbit,0.490406,0.586568,158,60,158
tracker,rabbit,0.447912,0.594717,158,59,158
tracker,rabbit,0.484643,0.584554,158,62,158
tracker,rabbit,0.453498,0.574456,79,63,158
tracker,rabbit,0.484323,0.588559,79,61,158
tracker,rabbit,0.484298,0.575776,79,61,158
tracker,rabbit,0.466122,0.577425,158,61,158
tracker,rabbit,0.435723,0.590637,158,58,158
pmmh,racing,0.386058,0.759535,1.1223,6,156
pmmh,racing,0.366781,0.771681,1.18182,8,156
pmmh,racing,0.420904,0.721299,0.742857,4,156
pmmh,racing,0.50134,0.778793,1.41818,8,156
pmmh,racing,0.389759,0.746235,1.34483,6,156
pmmh,racing,0.442601,0.752999,1.27869,8,156
pmmh,racing,0.384927,0.756394,0.906977,5,156
pmmh,racing,0.316647,0.703699,1.11429,4,156
pmmh,racing,0.352605,0.721769,0.852459,6,156
pmmh,racing,0.423465,0.751726,0.669528,4,156
pmmh,racing,0.229085,0.69827,0.732394,4,156
pmmh,racing,0.408246,0.729889,1.08333,6,156
pmmh,racing,0.332336,0.722971,1.2381,5,156
pmmh,racing,0.399593,0.737966,1.2093,6,156
pmmh,racing,0.131774,0.720955,0.981132,3,156
tracker,racing,0.254192,0.703394,10.4,5,156
tracker,racing,0.373206,0.822843,11.1429,4,156
tracker,racing,0.255099,0.70341,8.66667,6,156
tracker,racing,0.295221,0.675214,10.4,5,156
tracker,racing,0.359643,0.769379,10.4,5,156
tracker,racing,0.317525,0.728029,12,8,156
tracker,racing,0.355556,0.774693,9.17647,5,156
tracker,racing,0.351598,0.780033,9.17647,6,156
tracker,racing,0.44096,0.814332,9.75,4,156
tracker,racing,0.39155,0.799389,9.17647,6,156
tracker,racing,0.302607,0.758537,8.21053,4,156
tracker,racing,0.311286,0.695737,10.4,5,156
tracker,racing,0.27205,0.721969,7.8,5,156
tracker,racing,0.328788,0.745648,10.4,4,156
tracker,racing,0.296815,0.714915,8.66667,4,156
pmmh,road,0.689961,0.836568,2.42609,59,558
pmmh,road,0.446724,0.775862,3.26316,53,558
pmmh,road,0.603835,0.821116,2.83249,56,558
pmmh,road,0.625958,0.812349,3.42331,69,558
pmmh,road,0.703162,0.870656,3.17045,50,558
pmmh,road,0.563079,0.797331,3.26316,58,558
pmmh,road,0.703174,0.862779,4.3937,45,558
pmmh,road,0.683443,0.838885,4.81034,62,558
pmmh,road,0.393895,0.754882,5.87368,23,558
pmmh,road,0.561524,0.824385,5.36538,50,558
pmmh,road,0.593494,0.806988,3.64706,58,558
pmmh,road,0.645266,0.853524,2.05904,40,558
pmmh,road,0.670022,0.864064,2.35443,48,558
pmmh,road,0.54118,0.824748,3.4875,39,558
pmmh,road,0.68957,0.864928,2.95238,41,558
tracker,road,0.563657,0.836694,16.9091,40,558
tracker,road,0.744406,0.869711,13.2857,48,558
tracker,road,0.60197,0.819907,12.4,53,558
tracker,road,0.584246,0.848173,22.32,50,558
tracker,road,0.704802,0.871564,9.96429,46,558
tracker,road,0.591458,0.828258,20.6667,55,558
tracker,road,0.574129,0.831264,15.0811,38,558
tracker,road,0.643022,0.835868,16.4118,53,558
tracker,road,0.722432,0.846922,13.95,72,558
tracker,road,0.708768,0.874263,15.0811,47,558
tracker,road,0.576683,0.836045,14.6842,20,558
tracker,road,0.708405,0.848606,14.6842,61,558
tracker,road,0.447983,0.754273,19.9286,42,558
tracker,road,0.643119,0.840994,15.0811,56,558
tracker,road,0.593342,0.823306,22.32,49,558
pmmh,shaking,0.453758,0.754344,2.60714,30,365
pmmh,shaking,0.333109,0.687779,2.87402,44,365
pmmh,shaking,0.386403,0.714388,2.74436,41,365
pmmh,shaking,0.293963,0.686423,2.78626,52,365
pmmh,shaking,0.24828,0.646993,1.46,28,365
pmmh,shaking,0.367549,0.708312,2.82946,42,365
pmmh,shaking,0.416943,0.750756,2.60714,22,365
pmmh,shaking,0.379297,0.734107,1.54008,32,365
pmmh,shaking,0.384942,0.700672,2.68382,48,365
pmmh,shaking,0.347728,0.700204,2.74436,42,365
pmmh,shaking,0.374345,0.686562,2.64493,33,365
pmmh,shaking,0.303078,0.720166,1.42578,18,365
pmmh,shaking,0.475038,0.762901,1.33212,26,365
pmmh,shaking,0.433193,0.719334,1.43137,30,365
pmmh,shaking,0.274612,0.677746,2.74436,34,365
tracker,shaking,0.328615,0.735542,12.1667,28,365
tracker,shaking,0.289826,0.699893,14.6,35,365
tracker,shaking,0.405701,0.764655,7.76596,24,365
tracker,shaking,0.329661,0.741735,9.125,22,365
tracker,shaking,0.53915,0.805797,5.61538,18,365
tracker,shaking,0.420723,0.732663,7.44898,27,365
tracker,shaking,0.383221,0.744098,8.90244,29,365
tracker,shaking,0.3658,0.755616,9.35897,27,365
tracker,shaking,0.346913,0.755044,12.5862,29,365
tracker,shaking,0.293782,0.718717,11.0606,19,365
tracker,shaking,0.376941,0.734273,8.69048,20,365
tracker,shaking,0.387781,0.724181,8.29545,19,365
tracker,shaking,0.280726,0.696494,12.5862,22,365
tracker,shaking,0.362104,0.700364,11.0606,33,365
tracker,shaking,0.339761,0.73436,10.7353,27,365
pmmh,sheep,0.622326,0.872716,3.06098,4,251
pmmh,sheep,0.661902,0.887782,5.12245,4,251
pmmh,sheep,0.615556,0.860073,3.98413,5,251
pmmh,sheep,0.574406,0.817895,3.43836,4,251
pmmh,sheep,0.61816,0.870202,3.09877,13,251
pmmh,sheep,0.432628,0.816443,3.39189,4,251
pmmh,sheep,0.895232,0.957251,3.80303,2,251
pmmh,sheep,0.504066,0.807441,3.80303,10,251
pmmh,sheep,0.694484,0.906284,3.74627,6,251
pmmh,sheep,0.666517,0.8959,2.85227,6,251
pmmh,sheep,0.513676,0.845483,4.40351,3,251
pmmh,sheep,0.81651,0.94525,3.17722,3,251
pmmh,sheep,0.819337,0.952568,4.64815,2,251
pmmh,sheep,0.481008,0.854124,3.48611,9,251
pmmh,sheep,0.619041,0.889968,3.43836,7,251
tracker,sheep,0.570677,0.805206,17.9286,3,251
tracker,sheep,0.622997,0.887067,25.1,8,251
tracker,sheep,0.472572,0.806239,25.1,4,251
tracker,sheep,0.73278,0.927602,16.7333,5,251
tracker,sheep,0.61886,0.839779,20.9167,3,251
tracker,sheep,0.602133,0.839717,35.8571,6,251
tracker,sheep,0.756985,0.927258,13.2105,5,251
tracker,sheep,0.665464,0.864673,20.9167,8,251
tracker,sheep,0.784214,0.944552,31.375,7,251
tracker,sheep,0.718302,0.889101,13.9444,11,251
tracker,sheep,0.638826,0.880953,31.375,6,251
tracker,sheep,0.557354,0.856591,20.9167,4,251
tracker,sheep,0.753782,0.918837,14.7647,2,251
tracker,sheep,0.612614,0.819641,31.375,10,251
tracker,sheep,0.758974,0.901048,11.4091,6,251
pmmh,singer1,0.599697,0.897521,1.73762,11,351
pmmh,singer1,0.379356,0.856682,0.890863,4,351
pmmh,singer1,0.304075,0.738728,1.8,16,351
pmmh,singer1,0.668818,0.911563,1.67143,11,351
pmmh,singer1,0.334697,0.763607,0.895408,4,351
pmmh,singer1,0.514705,0.807392,1.8,20,351
pmmh,singer1,0.465375,0.870858,0.829787,3,351
pmmh,singer1,0.595759,0.890779,1.5531,11,351
pmmh,singer1,0.387543,0.870467,0.80137,3,351
pmmh,singer1,0.534497,0.866349,1.77273,18,351
pmmh,singer1,0.470881,0.901166,0.847826,3,351
pmmh,singer1,0.553442,0.919944,0.847826,2,351
pmmh,singer1,0.434024,0.85693,0.911688,4,351
pmmh,singer1,0.564186,0.898159,1.61751,8,351
pmmh,singer1,0.490083,0.792326,1.69565,15,351
tracker,singer1,0.540619,0.87974,16.7143,3,351
tracker,singer1,0.434959,0.910985,23.4,3,351
tracker,singer1,0.376197,0.888211,21.9375,2,351
tracker,singer1,0.41443,0.908634,18.4737,3,351
tracker,singer1,0.487402,0.911554,15.2609,3,351
tracker,singer1,0.374764,0.84284,25.0714,3,351
tracker,singer1,0.405513,0.840553,18.4737,2,351
tracker,singer1,0.463021,0.926184,18.4737,2,351
tracker,singer1,0.605708,0.925061,15.9545,2,351
tracker,singer1,0.515811,0.918682,15.9545,3,351
tracker,singer1,0.487174,0.891012,15.2609,4,351
tracker,singer1,0.37979,0.870952,25.0714,3,351
tracker,singer1,0.758129,0.952389,11.3226,2,351
tracker,singer1,0.472935,0.924562,18.4737,2,351
tracker,singer1,0.453436,0.875858,16.7143,5,351
pmmh,singer2,0.244502,0.800999,0.926582,4,366
pmmh,singer2,0.267777,0.729753,0.655914,3,366
pmmh,singer2,0.275615,0.772658,0.557927,3,366
pmmh,singer2,0.237247,0.677373,1.11585,1,366
pmmh,singer2,0.320141,0.821864,1.94681,5,366
pmmh,singer2,0.167,0.777227,3.10169,6,366
pmmh,singer2,0.267134,0.8405,3.32727,1,366
pmmh,singer2,0.233871,0.762418,3.42056,2,366
pmmh,singer2,0.28035,0.805706,2.27329,6,366
pmmh,singer2,0.255246,0.802212,2.04469,2,366
pmmh,singer2,0.282645,0.734089,2.11561,8,366
pmmh,singer2,0.261571,0.763891,4.02198,3,366
pmmh,singer2,0.198733,0.746618,3.8125,5,366
pmmh,singer2,0.329317,0.871893,3.62376,2,366
pmmh,singer2,0.236765,0.808529,3.73469,5,366
tracker,singer2,0.308327,0.81284,40.6667,4,366
tracker,singer2,0.300817,0.782247,52.2857,4,366
tracker,singer2,0.238408,0.782383,52.2857,1,366
tracker,singer2,0.195683,0.761265,45.75,5,366
tracker,singer2,0.1823,0.756689,52.2857,2,366
tracker,singer2,0.190009,0.734045,52.2857,4,366
tracker,singer2,0.406228,0.87793,30.5,3,366
tracker,singer2,0.188059,0.72042,61,1,366
tracker,singer2,0.25619,0.83406,40.6667,3,366
tracker,singer2,0.416516,0.820437,40.6667,3,366
tracker,singer2,0.256051,0.778648,45.75,1,366
tracker,singer2,0.211244,0.736113,52.2857,4,366
tracker,singer2,0.190755,0.762479,45.75,4,366
tracker,singer2,0.22806,0.765217,45.75,2,366
tracker,singer2,0.218073,0.751425,52.2857,2,366
pmmh,singer3,0.392862,0.74926,1.0155,4,131
pmmh,singer3,0.519495,0.763723,1.16964,12,131
pmmh,singer3,0.36955,0.635441,1.92647,15,131
pmmh,singer3,0.351437,0.666251,1.98485,7,131
pmmh,singer3,0.391217,0.680393,0.97037,10,131
pmmh,singer3,0.36871,0.641193,1.24762,6,131
pmmh,singer3,0.522021,0.75781,0.711957,8,131
pmmh,singer3,0.506944,0.768801,1.79452,10,131
pmmh,singer3,0.426956,0.716552,1.84507,7,131
pmmh,singer3,0.511292,0.730758,1.27184,6,131
pmmh,singer3,0.417218,0.708725,2.14754,6,131
pmmh,singer3,0.273018,0.642599,1.74667,9,131
