method,sequence,accuracy,recall,fps,reinit,frames
pmmh,bag,0.668656,0.643694,4.9,16,196
pmmh,bag,0.715096,0.623489,5.02564,11,196
pmmh,bag,0.644025,0.556573,5.44444,11,196
pmmh,bag,0.732949,0.592429,5.44444,9,196
pmmh,bag,0.663604,0.667768,4.35556,7,196
pmmh,bag,0.688966,0.639725,4.35556,9,196
pmmh,bag,0.70239,0.566891,3.76923,10,196
pmmh,bag,0.628332,0.538816,4.9,9,196
pmmh,bag,0.683263,0.578301,5.15789,15,196
pmmh,bag,0.662871,0.533458,5.6,13,196
pmmh,bag,0.687919,0.576928,5.2973,11,196
pmmh,bag,0.661157,0.639043,4.45455,11,196
pmmh,bag,0.650633,0.584315,5.02564,12,196
pmmh,bag,0.712043,0.586414,4.9,8,196
pmmh,bag,0.697147,0.635097,4.66667,9,196
tracker,bag,0.548181,0.55688,49,13,196
tracker,bag,0.574908,0.538774,65.3333,16,196
tracker,bag,0.542279,0.604763,49,21,196
tracker,bag,0.605342,0.633444,65.3333,24,196
tracker,bag,0.612566,0.625144,49,22,196
tracker,bag,0.633519,0.631462,65.3333,25,196
tracker,bag,0.682196,0.636821,49,21,196
tracker,bag,0.680562,0.639879,65.3333,29,196
tracker,bag,0.612883,0.624542,65.3333,26,196
tracker,bag,0.572816,0.628944,65.3333,23,196
tracker,bag,0.513445,0.494387,65.3333,23,196
tracker,bag,0.449084,0.506536,65.3333,1,196
tracker,bag,0.63414,0.638888,65.3333,23,196
tracker,bag,0.627404,0.590886,65.3333,33,196
tracker,bag,0.607487,0.627237,49,24,196
pmmh,ball1,0.477832,0.497477,17.5,18,105
pmmh,ball1,0.546889,0.5636,17.5,19,105
pmmh,ball1,0.486681,0.507425,17.5,18,105
pmmh,ball1,0.51401,0.537231,17.5,18,105
pmmh,ball1,0.503253,0.530945,17.5,19,105
pmmh,ball1,0.54462,0.571179,21,19,105
pmmh,ball1,0.544658,0.560596,17.5,19,105
pmmh,ball1,0.479479,0.49724,17.5,19,105
pmmh,ball1,0.529088,0.555145,15,18,105
pmmh,ball1,0.53387,0.562008,17.5,18,105
pmmh,ball1,0.542274,0.559896,17.5,20,105
pmmh,ball1,0.520565,0.544259,17.5,20,105
pmmh,ball1,0.557312,0.56929,17.5,21,105
pmmh,ball1,0.534785,0.543062,17.5,20,105
pmmh,ball1,0.509257,0.530926,15,18,105
tracker,ball1,0.478504,0.498902,105,17,105
tracker,ball1,0.497419,0.522002,105,19,105
tracker,ball1,0.525096,0.52552,105,16,105
tracker,ball1,0.511904,0.533303,105,17,105
tracker,ball1,0.510026,0.54126,inf,16,105
tracker,ball1,0.518041,0.516861,inf,18,105
tracker,ball1,0.508458,0.507839,inf,16,105
tracker,ball1,0.524686,0.549128,inf,18,105
tracker,ball1,0.490423,0.508588,inf,18,105
tracker,ball1,0.532161,0.529704,inf,21,105
tracker,ball1,0.524199,0.524255,inf,16,105
tracker,ball1,0.491772,0.490486,inf,19,105
tracker,ball1,0.524972,0.524663,inf,19,105
tracker,ball1,0.508738,0.507429,inf,18,105
tracker,ball1,0.526285,0.525934,inf,21,105
pmmh,ball2,0.53566,0.599591,41,8,41
pmmh,ball2,0.550701,0.603076,20.5,8,41
pmmh,ball2,0.682072,0.714368,20.5,7,41
pmmh,ball2,0.492531,0.551364,41,7,41
pmmh,ball2,0.558568,0.647848,20.5,7,41
pmmh,ball2,0.389952,0.422063,20.5,8,41
pmmh,ball2,0.436575,0.475669,41,8,41
pmmh,ball2,0.573083,0.628683,41,9,41
pmmh,ball2,0.470949,0.526931,20.5,7,41
pmmh,ball2,0.411451,0.480836,41,9,41
pmmh,ball2,0.452332,0.501629,41,8,41
pmmh,ball2,0.480726,0.546358,20.5,9,41
pmmh,ball2,0.490393,0.530087,41,9,41
pmmh,ball2,0.49058,0.575023,41,7,41
pmmh,ball2,0.453838,0.500497,20.5,9,41
tracker,ball2,0.504067,0.501526,inf,14,41
tracker,ball2,0.502533,0.499223,inf,15,41
tracker,ball2,0.521326,0.566207,inf,9,41
tracker,ball2,0.475452,0.537767,inf,8,41
tracker,ball2,0.527629,0.523364,inf,15,41
tracker,ball2,0.512195,0.512195,inf,20,41
tracker,ball2,0.420343,0.465532,inf,10,41
tracker,ball2,0.441727,0.499765,inf,8,41
tracker,ball2,0.531849,0.601273,41,9,41
tracker,ball2,0.505711,0.493595,inf,13,41
tracker,ball2,0.471007,0.533379,inf,7,41
tracker,ball2,0.534251,0.529383,inf,15,41
tracker,ball2,0.529204,0.52752,inf,14,41
tracker,ball2,0.39158,0.438256,inf,8,41
tracker,ball2,0.506768,0.506995,inf,14,41
pmmh,basketball,0.589204,0.607458,8.05556,44,725
pmmh,basketball,0.64675,0.678669,8.05556,35,725
pmmh,basketball,0.581122,0.603115,8.33333,46,725
pmmh,basketball,0.579027,0.600558,8.52941,40,725
pmmh,basketball,0.570806,0.623582,7.96703,45,725
pmmh,basketball,0.624885,0.654943,8.33333,48,725
pmmh,basketball,0.595836,0.660869,7.39796,43,725
pmmh,basketball,0.567399,0.601357,7.63158,46,725
pmmh,basketball,0.606271,0.621981,8.14607,34,725
pmmh,basketball,0.563718,0.564844,8.43023,38,725
pmmh,basketball,0.599722,0.600036,8.33333,35,725
pmmh,basketball,0.626924,0.631112,8.33333,41,725
pmmh,basketball,0.639526,0.602668,8.95062,43,725
pmmh,basketball,0.640624,0.626436,8.95062,46,725
pmmh,basketball,0.649675,0.674041,8.23864,45,725
tracker,basketball,0.721374,0.705288,145,70,725
tracker,basketball,0.624786,0.646465,120.833,47,725
tracker,basketball,0.685042,0.664211,145,89,725
tracker,basketball,0.630645,0.615023,120.833,47,725
tracker,basketball,0.70017,0.657406,145,73,725
tracker,basketball,0.641509,0.648841,120.833,49,725
tracker,basketball,0.639656,0.651644,120.833,48,725
tracker,basketball,0.664995,0.689951,120.833,74,725
tracker,basketball,0.658081,0.64878,120.833,102,725
tracker,basketball,0.625018,0.646755,120.833,53,725
tracker,basketball,0.675573,0.66146,145,84,725
tracker,basketball,0.683335,0.69221,120.833,47,725
tracker,basketball,0.700561,0.684143,120.833,87,725
tracker,basketball,0.623574,0.608875,120.833,36,725
tracker,basketball,0.625724,0.627611,145,50,725
pmmh,birds1,0.512122,0.522488,16.1429,102,339
pmmh,birds1,0.530402,0.525918,15.4091,97,339
pmmh,birds1,0.577766,0.504149,16.1429,100,339
pmmh,birds1,0.513351,0.491958,15.4091,90,339
pmmh,birds1,0.543902,0.523466,16.95,108,339
pmmh,birds1,0.538954,0.519091,16.1429,104,339
pmmh,birds1,0.548558,0.55265,15.4091,102,339
pmmh,birds1,0.54126,0.52903,16.95,104,339
pmmh,birds1,0.543418,0.535026,16.1429,98,339
pmmh,birds1,0.52292,0.51944,15.4091,105,339
pmmh,birds1,0.535429,0.525815,16.1429,102,339
pmmh,birds1,0.522187,0.520085,14.7391,96,339
pmmh,birds1,0.529374,0.503596,16.95,110,339
pmmh,birds1,0.533223,0.524853,15.4091,104,339
pmmh,birds1,0.524835,0.520263,15.4091,106,339
tracker,birds1,0.541485,0.515014,339,115,339
tracker,birds1,0.560011,0.538817,169.5,111,339
tracker,birds1,0.556213,0.559273,339,118,339
tracker,birds1,0.555279,0.547918,169.5,114,339
tracker,birds1,0.551783,0.536072,169.5,114,339
tracker,birds1,0.558051,0.551478,169.5,116,339
tracker,birds1,0.538553,0.523238,339,120,339
tracker,birds1,0.534557,0.516219,169.5,116,339
tracker,birds1,0.557123,0.552967,339,116,339
tracker,birds1,0.547639,0.551511,169.5,116,339
tracker,birds1,0.526249,0.527545,169.5,112,339
tracker,birds1,0.486852,0.494011,169.5,121,339
tracker,birds1,0.547417,0.520246,339,115,339
tracker,birds1,0.515738,0.516204,339,112,339
tracker,birds1,0.539963,0.539093,339,117,339
pmmh,birds2,0.544984,0.484968,9.98148,13,539
pmmh,birds2,0.586363,0.591891,9.8,27,539
pmmh,birds2,0.472897,0.513179,9.2931,22,539
pmmh,birds2,0.556651,0.59581,9.2931,21,539
pmmh,birds2,0.484607,0.510051,9.45614,24,539
pmmh,birds2,0.540606,0.563828,9.45614,19,539
pmmh,birds2,0.521475,0.539504,9.625,22,539
pmmh,birds2,0.48145,0.501675,9.45614,16,539
pmmh,birds2,0.479533,0.492383,9.13559,15,539
pmmh,birds2,0.605957,0.552551,9.8,15,539
pmmh,birds2,0.499923,0.479806,9.8,11,539
pmmh,birds2,0.548596,0.584096,9.13559,12,539
pmmh,birds2,0.618699,0.548829,9.98148,16,539
pmmh,birds2,0.546823,0.55274,9.625,21,539
pmmh,birds2,0.455643,0.48366,9.2931,13,539
tracker,birds2,0.598813,0.547111,179.667,12,539
tracker,birds2,0.50631,0.62155,134.75,11,539
tracker,birds2,0.562896,0.543135,134.75,15,539
tracker,birds2,0.419888,0.516614,107.8,10,539
tracker,birds2,0.499321,0.524096,134.75,35,539
tracker,birds2,0.459227,0.577983,107.8,3,539
tracker,birds2,0.534045,0.612185,134.75,18,539
tracker,birds2,0.479916,0.525807,134.75,22,539
tracker,birds2,0.470582,0.466459,134.75,8,539
tracker,birds2,0.472011,0.577223,134.75,11,539
tracker,birds2,0.528574,0.493004,179.667,10,539
tracker,birds2,0.541633,0.509807,179.667,13,539
tracker,birds2,0.475385,0.461231,134.75,16,539
tracker,birds2,0.518979,0.611395,134.75,14,539
tracker,birds2,0.530865,0.654195,134.75,9,539
pmmh,blanket,0.766734,0.783267,16.0714,3,225
pmmh,blanket,0.75749,0.665556,17.3077,1,225
pmmh,blanket,0.693671,0.646326,17.3077,2,225
pmmh,blanket,0.836732,0.718056,17.3077,3,225
pmmh,blanket,0.739813,0.733723,17.3077,3,225
pmmh,blanket,0.730627,0.648416,16.0714,3,225
pmmh,blanket,0.666971,0.656958,16.0714,3,225
pmmh,blanket,0.766071,0.711592,16.0714,1,225
pmmh,blanket,0.721592,0.629353,18.75,5,225
pmmh,blanket,0.806668,0.586068,18.75,4,225
pmmh,blanket,0.765452,0.685378,16.0714,3,225
pmmh,blanket,0.74131,0.642495,17.3077,1,225
pmmh,blanket,0.806351,0.676208,18.75,3,225
pmmh,blanket,0.724895,0.64543,17.3077,2,225
pmmh,blanket,0.8322,0.489805,22.5,1,225
tracker,blanket,0.682474,0.669413,225,5,225
tracker,blanket,0.675093,0.600284,225,5,225
tracker,blanket,0.746334,0.638179,225,6,225
tracker,blanket,0.597077,0.699168,225,5,225
tracker,blanket,0.869112,0.423955,225,2,225
tracker,blanket,0.762068,0.71696,225,6,225
tracker,blanket,0.685518,0.524876,225,2,225
tracker,blanket,0.681861,0.539931,225,2,225
tracker,blanket,0.733876,0.627599,225,5,225
tracker,blanket,0.757965,0.523638,225,3,225
tracker,blanket,0.776409,0.455094,225,1,225
tracker,blanket,0.715264,0.698409,225,9,225
tracker,blanket,0.698985,0.66606,225,5,225
tracker,blanket,0.678529,0.684512,225,6,225
tracker,blanket,0.766793,0.748967,225,2,225
pmmh,bmx,0.715104,0.502528,1.52,3,76
pmmh,bmx,0.758947,0.308076,1.9,1,76
pmmh,bmx,0.734564,0.445442,1.72727,2,76
pmmh,bmx,0.773292,0.35114,1.85366,3,76
pmmh,bolt1,0.581627,0.601116,16.6667,10,350
pmmh,bolt1,0.592311,0.608323,17.5,15,350
pmmh,bolt1,0.625046,0.597299,17.5,10,350
pmmh,bolt1,0.577822,0.58318,16.6667,9,350
pmmh,bolt1,0.667259,0.642817,17.5,14,350
pmmh,bolt1,0.675046,0.642683,15.9091,7,350
pmmh,bolt1,0.671981,0.634053,18.4211,12,350
pmmh,bolt1,0.738753,0.578496,19.4444,2,350
pmmh,bolt1,0.633581,0.507795,19.4444,3,350
pmmh,bolt1,0.59601,0.636108,17.5,15,350
pmmh,bolt1,0.641684,0.644636,16.6667,9,350
pmmh,bolt1,0.691538,0.634351,17.5,6,350
pmmh,bolt1,0.721777,0.58084,18.4211,9,350
pmmh,bolt1,0.752411,0.594651,19.4444,2,350
pmmh,bolt1,0.665753,0.61428,16.6667,4,350
tracker,bolt1,0.717036,0.623883,350,6,350
tracker,bolt1,0.727043,0.617694,175,6,350
tracker,bolt1,0.700668,0.623149,350,8,350
tracker,bolt1,0.7175,0.637326,350,6,350
tracker,bolt1,0.654549,0.617979,175,9,350
tracker,bolt1,0.742093,0.636022,350,5,350
tracker,bolt1,0.619189,0.589749,350,15,350
tracker,bolt1,0.603262,0.52984,350,8,350
tracker,bolt1,0.738068,0.689142,175,3,350
tracker,bolt1,0.705794,0.633641,350,5,350
tracker,bolt1,0.692743,0.656406,350,7,350
tracker,bolt1,0.589113,0.601466,175,9,350
tracker,bolt1,0.69729,0.6944,175,3,350
tracker,bolt1,0.757728,0.559759,350,1,350
tracker,bolt1,0.707161,0.623728,350,8,350
pmmh,bolt2,0.663276,0.675032,15.4211,18,293
pmmh,bolt2,0.614096,0.635514,18.3125,17,293
pmmh,bolt2,0.598599,0.637701,18.3125,19,293
pmmh,bolt2,0.616882,0.646871,18.3125,20,293
pmmh,bolt2,0.590042,0.617628,17.2353,14,293
pmmh,bolt2,0.646803,0.671754,17.2353,14,293
pmmh,bolt2,0.618925,0.650947,17.2353,23,293
pmmh,bolt2,0.645281,0.640321,19.5333,21,293
pmmh,bolt2,0.661834,0.743881,16.2778,14,293
pmmh,bolt2,0.535488,0.566832,17.2353,14,293
pmmh,bolt2,0.64496,0.674432,17.2353,8,293
pmmh,bolt2,0.654702,0.677832,17.2353,14,293
pmmh,bolt2,0.630044,0.701091,17.2353,14,293
pmmh,bolt2,0.633824,0.654382,17.2353,18,293
pmmh,bolt2,0.606591,0.623298,18.3125,20,293
tracker,bolt2,0.602954,0.613729,293,17,293
tracker,bolt2,0.619613,0.609598,inf,36,293
tracker,bolt2,0.619816,0.637194,293,26,293
tracker,bolt2,0.572921,0.599875,293,19,293
tracker,bolt2,0.585822,0.628092,293,29,293
tracker,bolt2,0.535959,0.555277,inf,23,293
tracker,bolt2,0.592186,0.642085,293,24,293
tracker,bolt2,0.579751,0.582565,293,84,293
tracker,bolt2,0.654317,0.649935,293,35,293
tracker,bolt2,0.624746,0.606262,293,30,293
tracker,bolt2,0.649808,0.646962,inf,29,293
tracker,bolt2,0.582803,0.607837,293,23,293
tracker,bolt2,0.548462,0.600464,293,19,293
tracker,bolt2,0.60106,0.597685,293,27,293
tracker,bolt2,0.548685,0.567584,293,23,293
pmmh,book,0.479423,0.491751,13.4615,29,175
pmmh,book,0.556034,0.575428,12.5,29,175
pmmh,book,0.531436,0.527777,13.4615,25,175
pmmh,book,0.541767,0.556647,12.5,25,175
pmmh,book,0.509696,0.531838,11.6667,23,175
pmmh,book,0.505623,0.514142,12.5,24,175
pmmh,book,0.501655,0.491554,12.5,29,175
pmmh,book,0.517862,0.551578,12.5,28,175
pmmh,book,0.526738,0.557916,12.5,25,175
pmmh,book,0.531129,0.588495,12.5,29,175
pmmh,book,0.525743,0.546357,10.9375,22,175
pmmh,book,0.515272,0.538384,12.5,28,175
pmmh,book,0.52455,0.50908,12.5,26,175
pmmh,book,0.509797,0.540991,11.6667,23,175
pmmh,book,0.537333,0.522583,12.5,21,175
tracker,book,0.516849,0.511535,175,24,175
tracker,book,0.554725,0.477287,175,27,175
tracker,book,0.556094,0.595381,175,23,175
tracker,book,0.502676,0.546193,175,27,175
tracker,book,0.507353,0.566476,175,23,175
tracker,book,0.51683,0.523056,175,25,175
tracker,book,0.521016,0.535227,175,27,175
tracker,book,0.519527,0.5205,175,28,175
tracker,book,0.52985,0.538411,175,23,175
tracker,book,0.511599,0.518236,175,25,175
tracker,book,0.60023,0.495153,175,24,175
tracker,book,0.582475,0.496539,175,27,175
tracker,book,0.501988,0.509893,175,21,175
tracker,book,0.506182,0.525629,175,22,175
tracker,book,0.488619,0.506609,175,22,175
pmmh,butterfly,0.550988,0.48642,8.38889,6,151
pmmh,butterfly,0.539393,0.460643,7.19048,6,151
pmmh,butterfly,0.526193,0.587254,6.86364,10,151
pmmh,butterfly,0.525621,0.431341,8.88235,8,151
pmmh,butterfly,0.540767,0.453371,8.38889,7,151
pmmh,butterfly,0.567663,0.473959,7.94737,10,151
pmmh,butterfly,0.531851,0.537234,8.38889,13,151
pmmh,butterfly,0.532113,0.419847,9.4375,6,151
pmmh,butterfly,0.549025,0.49367,8.88235,10,151
pmmh,butterfly,0.551957,0.474362,8.38889,10,151
pmmh,butterfly,0.548447,0.583981,7.55,13,151
pmmh,butterfly,0.587893,0.449326,9.4375,8,151
pmmh,butterfly,0.476276,0.510109,6.86364,11,151
pmmh,butterfly,0.584589,0.505888,7.55,7,151
pmmh,butterfly,0.596592,0.539102,7.55,7,151
tracker,butterfly,0.58832,0.406826,151,9,151
tracker,butterfly,0.640022,0.487696,75.5,8,151
tracker,butterfly,0.533992,0.561144,151,12,151
tracker,butterfly,0.619422,0.457812,151,7,151
tracker,butterfly,0.51772,0.509065,151,9,151
tracker,butterfly,0.56609,0.487315,151,8,151
tracker,butterfly,0.567594,0.452952,151,11,151
tracker,butterfly,0.567635,0.586581,151,6,151
tracker,butterfly,0.576929,0.475999,151,11,151
tracker,butterfly,0.503252,0.691982,75.5,9,151
tracker,butterfly,0.574345,0.567376,151,9,151
tracker,butterfly,0.478865,0.693232,50.3333,7,151
tracker,butterfly,0.63172,0.520623,151,8,151
tracker,butterfly,0.516253,0.573348,151,5,151
tracker,butterfly,0.597476,0.455486,151,9,151
pmmh,car1,0.527935,0.538298,7.81053,100,742
pmmh,car1,0.527598,0.554212,7.57143,94,742
pmmh,car1,0.50547,0.522201,7.13462,90,742
pmmh,car1,0.514017,0.530657,7.64948,89,742
pmmh,car1,0.530177,0.548584,7.57143,82,742
pmmh,car1,0.502436,0.522066,7.42,81,742
pmmh,car1,0.51107,0.532621,7.49495,82,742
pmmh,car1,0.524676,0.541727,7.42,91,742
pmmh,car1,0.523469,0.542185,7.42,96,742
pmmh,car1,0.492219,0.507475,7.42,87,742
pmmh,car1,0.51398,0.532154,7.20388,93,742
pmmh,car1,0.515483,0.535407,7.49495,91,742
pmmh,car1,0.511173,0.530182,7.49495,90,742
pmmh,car1,0.512168,0.531074,7.72917,97,742
pmmh,car1,0.507576,0.525996,7.49495,92,742
tracker,car1,0.528705,0.552345,106,93,742
tracker,car1,0.540033,0.542059,106,155,742
tracker,car1,0.532096,0.530443,106,172,742
tracker,car1,0.501289,0.500936,185.5,363,742
tracker,car1,0.5175,0.536674,92.75,99,742
tracker,car1,0.534561,0.536228,106,159,742
tracker,car1,0.538916,0.555744,92.75,96,742
tracker,car1,0.536127,0.533264,123.667,173,742
tracker,car1,0.534769,0.536135,123.667,173,742
tracker,car1,0.526001,0.529824,106,146,742
tracker,car1,0.522982,0.530742,106,139,742
tracker,car1,0.521706,0.521476,106,168,742
tracker,car1,0.540984,0.543989,92.75,141,742
tracker,car1,0.528688,0.545895,92.75,92,742
tracker,car1,0.49008,0.501058,106,122,742
pmmh,car2,0.649106,0.70733,32.75,21,393
pmmh,car2,0.488462,0.555807,30.2308,17,393
pmmh,car2,0.533782,0.641833,30.2308,21,393
pmmh,car2,0.54893,0.557808,32.75,23,393
pmmh,car2,0.560881,0.639127,30.2308,17,393
pmmh,car2,0.521394,0.604102,32.75,17,393
pmmh,car2,0.567025,0.662427,30.2308,6,393
pmmh,car2,0.528507,0.598773,30.2308,20,393
pmmh,car2,0.550365,0.656797,32.75,16,393
pmmh,car2,0.543775,0.617456,30.2308,22,393
pmmh,car2,0.460005,0.554996,30.2308,7,393
pmmh,car2,0.550536,0.615879,32.75,24,393
pmmh,car2,0.509867,0.517371,35.7273,21,393
pmmh,car2,0.540369,0.598822,32.75,21,393
pmmh,car2,0.53923,0.634001,32.75,10,393
tracker,car2,0.625618,0.644239,393,27,393
tracker,car2,0.576358,0.66711,393,19,393
tracker,car2,0.594213,0.61179,393,33,393
tracker,car2,0.61378,0.648307,393,31,393
tracker,car2,0.643458,0.607414,393,19,393
tracker,car2,0.639024,0.662945,393,30,393
tracker,car2,0.496858,0.536475,393,18,393
tracker,car2,0.530525,0.573526,393,19,393
tracker,car2,0.532075,0.613915,393,29,393
tracker,car2,0.479109,0.549798,inf,24,393
tracker,car2,0.637394,0.646967,inf,27,393
tracker,car2,0.58322,0.588959,inf,30,393
tracker,car2,0.61496,0.657115,393,29,393
tracker,car2,0.649121,0.604735,393,35,393
tracker,car2,0.648266,0.604233,393,32,393
pmmh,crossing,0.683255,0.419477,7.70588,13,131
pmmh,crossing,0.636798,0.454779,7.70588,10,131
pmmh,crossing,0.666766,0.504589,6.55,10,131
pmmh,crossing,0.717618,0.429589,7.70588,10,131
pmmh,crossing,0.736308,0.464828,8.1875,11,131
pmmh,crossing,0.690408,0.450453,6.55,9,131
pmmh,crossing,0.578701,0.445192,6.89474,10,131
pmmh,crossing,0.691261,0.480553,7.70588,10,131
pmmh,crossing,0.625761,0.454923,6.55,8,131
pmmh,crossing,0.720675,0.473398,6.89474,12,131
pmmh,crossing,0.630348,0.479789,6.55,9,131
pmmh,crossing,0.754166,0.519544,7.27778,9,131
pmmh,crossing,0.692071,0.538101,6.55,9,131
pmmh,crossing,0.632053,0.526411,6.2381,13,131
pmmh,crossing,0.531401,0.408574,6.89474,10,131
tracker,crossing,0.722009,0.468709,131,11,131
tracker,crossing,0.612503,0.500436,131,9,131
tracker,crossing,0.690504,0.464618,131,8,131
tracker,crossing,0.693565,0.430911,131,13,131
tracker,crossing,0.667907,0.500696,131,12,131
tracker,crossing,0.663559,0.407574,131,8,131
tracker,crossing,0.568943,0.483728,65.5,14,131
tracker,crossing,0.577364,0.465126,65.5,11,131
tracker,crossing,0.608198,0.486177,65.5,8,131
tracker,crossing,0.671559,0.375174,131,10,131
pmmh,dinosaur,0.553581,0.60165,6.93617,20,326
pmmh,dinosaur,0.598095,0.585493,8.35897,15,326
pmmh,dinosaur,0.513759,0.514988,7.40909,14,326
pmmh,dinosaur,0.515787,0.521824,6.93617,18,326
pmmh,dinosaur,0.561882,0.592731,7.5814,14,326
tracker,dinosaur,0.602936,0.591027,108.667,20,326
tracker,dinosaur,0.606288,0.592401,108.667,26,326
tracker,dinosaur,0.583262,0.551716,163,23,326
tracker,dinosaur,0.532741,0.54755,108.667,12,326
tracker,dinosaur,0.575345,0.593717,108.667,15,326
tracker,dinosaur,0.632195,0.610075,108.667,30,326
tracker,dinosaur,0.603186,0.579669,108.667,21,326
tracker,dinosaur,0.581138,0.578017,108.667,10,326
pmmh,fernando,0.725768,0.714047,3.43529,22,292
pmmh,fernando,0.626432,0.651114,3.39535,34,292
pmmh,fernando,0.665072,0.660287,3.60494,40,292
pmmh,fernando,0.609779,0.603974,3.60494,37,292
pmmh,fernando,0.637612,0.624202,3.60494,36,292
pmmh,fernando,0.600978,0.5868,3.35632,33,292
pmmh,fernando,0.634933,0.635915,3.39535,33,292
pmmh,fernando,0.668197,0.644678,3.56098,31,292
pmmh,fernando,0.634626,0.64197,3.39535,34,292
pmmh,fernando,0.71104,0.667994,3.47619,30,292
pmmh,fernando,0.616382,0.631154,3.43529,40,292
pmmh,fernando,0.632064,0.632183,3.39535,34,292
pmmh,fernando,0.573226,0.562182,3.31818,26,292
pmmh,fernando,0.615725,0.624024,3.47619,39,292
pmmh,fernando,0.625742,0.618051,3.60494,36,292
tracker,fernando,0.706779,0.700759,41.7143,29,292
tracker,fernando,0.581809,0.559545,58.4,57,292
tracker,fernando,0.576499,0.563128,58.4,63,292
tracker,fernando,0.591301,0.55685,48.6667,57,292
tracker,fernando,0.616803,0.619319,48.6667,28,292
tracker,fernando,0.587704,0.575015,48.6667,60,292
tracker,fernando,0.667306,0.676016,41.7143,33,292
tracker,fernando,0.65513,0.639882,48.6667,33,292
tracker,fernando,0.575834,0.552067,58.4,65,292
tracker,fernando,0.636093,0.618694,58.4,58,292
tracker,fernando,0.638816,0.65919,48.6667,38,292
tracker,fernando,0.677642,0.698924,41.7143,31,292
tracker,fernando,0.627293,0.621806,48.6667,31,292
tracker,fernando,0.569685,0.544884,58.4,58,292
tracker,fernando,0.588902,0.572559,58.4,65,292
pmmh,fish1,0.581236,0.496455,16.6364,8,366
pmmh,fish1,0.574283,0.505327,16.6364,7,366
pmmh,fish1,0.617861,0.449532,20.3333,11,366
pmmh,fish1,0.520451,0.529137,14.64,16,366
pmmh,fish1,0.623053,0.594514,15.913,12,366
pmmh,fish1,0.594862,0.4705,16.6364,11,366
pmmh,fish1,0.602618,0.518111,16.6364,13,366
pmmh,fish1,0.647114,0.558846,17.4286,11,366
pmmh,fish1,0.497772,0.473379,16.6364,15,366
pmmh,fish1,0.647969,0.582053,16.6364,10,366
pmmh,fish1,0.503592,0.438917,17.4286,13,366
pmmh,fish1,0.524312,0.503534,16.6364,8,366
pmmh,fish1,0.603502,0.554061,16.6364,9,366
pmmh,fish1,0.634232,0.524988,18.3,11,366
pmmh,fish1,0.615774,0.536763,16.6364,9,366
tracker,fish1,0.611326,0.595645,183,64,366
tracker,fish1,0.608305,0.60039,366,28,366
tracker,fish1,0.581632,0.583177,183,57,366
tracker,fish1,0.653148,0.615731,366,64,366
tracker,fish1,0.608863,0.614631,183,59,366
tracker,fish1,0.467998,0.467426,366,19,366
tracker,fish1,0.530502,0.453493,366,33,366
tracker,fish1,0.529309,0.589609,183,17,366
tracker,fish1,0.584364,0.566035,366,71,366
tracker,fish1,0.600492,0.590671,183,62,366
tracker,fish1,0.501494,0.502517,366,39,366
tracker,fish1,0.613497,0.590185,183,53,366
tracker,fish1,0.616547,0.594955,183,57,366
tracker,fish1,0.565349,0.559354,366,66,366
tracker,fish1,0.531078,0.573421,183,25,366
pmmh,fish2,0.698137,0.548699,14.7619,19,310
pmmh,fish2,0.641781,0.546374,12.4,15,310
pmmh,fish2,0.620418,0.633142,11.4815,21,310
pmmh,fish2,0.629716,0.575361,13.4783,16,310
pmmh,fish2,0.586022,0.575368,12.9167,18,310
pmmh,fish2,0.691954,0.588056,13.4783,15,310
pmmh,fish2,0.574256,0.57576,12.9167,25,310
pmmh,fish2,0.630554,0.556457,12.4,15,310
pmmh,fish2,0.710293,0.608516,11.9231,15,310
pmmh,fish2,0.714809,0.53458,14.0909,10,310
pmmh,fish2,0.632526,0.563966,13.4783,18,310
pmmh,fish2,0.576867,0.531571,12.4,24,310
pmmh,fish2,0.662331,0.614393,13.4783,20,310
pmmh,fish2,0.600464,0.503868,11.9231,10,310
pmmh,fish2,0.69661,0.600045,12.9167,14,310
tracker,fish2,0.566732,0.582065,155,39,310
tracker,fish2,0.562374,0.577124,155,33,310
tracker,fish2,0.607852,0.611321,155,46,310
tracker,fish2,0.605144,0.600768,155,43,310
tracker,fish2,0.630963,0.661144,103.333,31,310
tracker,fish2,0.503035,0.552744,155,27,310
tracker,fish2,0.565969,0.586984,155,46,310
tracker,fish2,0.536038,0.584693,155,33,310
tracker,fish2,0.563211,0.546068,310,39,310
tracker,fish2,0.525397,0.56438,155,34,310
tracker,fish2,0.584785,0.563993,155,45,310
tracker,fish2,0.607403,0.601042,155,45,310
tracker,fish2,0.559671,0.579587,155,40,310
tracker,fish2,0.4999,0.575908,155,33,310
tracker,fish2,0.594252,0.586574,155,26,310
pmmh,fish3,0.634206,0.643135,15.2647,9,519
pmmh,fish3,0.583158,0.622939,14.4167,7,519
pmmh,fish3,0.60409,0.617354,14.4167,17,519
pmmh,fish3,0.600871,0.621253,15.2647,10,519
pmmh,fish3,0.608511,0.66891,14.8286,11,519
pmmh,fish3,0.706318,0.758799,14.8286,6,519
pmmh,fish3,0.710574,0.483161,18.5357,10,519
pmmh,fish3,0.691451,0.734218,14.4167,6,519
pmmh,fish3,0.643543,0.703632,14.027,10,519
pmmh,fish3,0.642804,0.698142,12.975,6,519
pmmh,fish3,0.569058,0.622021,14.8286,11,519
