method,sequence,accuracy,recall,fps,reinit,frames
pmmh,bag,0.355379,0.755333,4.26087,15,196
pmmh,bag,0.357938,0.716722,3.56364,18,196
pmmh,bag,0.499657,0.815999,1.83178,15,196
pmmh,bag,0.48944,0.809687,2.25287,9,196
pmmh,bag,0.679933,0.872072,2.30588,17,196
pmmh,bag,0.655651,0.851142,2.22727,13,196
pmmh,bag,0.475879,0.74261,2.8,31,196
pmmh,bag,0.480719,0.786889,2.36145,18,196
pmmh,bag,0.521225,0.846736,2.25287,13,196
pmmh,bag,0.389115,0.725519,4,15,196
pmmh,bag,0.439837,0.762975,2.20225,22,196
pmmh,bag,0.42869,0.789033,4.55814,11,196
pmmh,bag,0.517565,0.790688,3.92,15,196
pmmh,bag,0.418961,0.755181,2.57895,24,196
pmmh,bag,0.436511,0.757903,2.13043,8,196
tracker,bag,0.43049,0.774073,49,15,196
tracker,bag,0.411972,0.738175,49,25,196
tracker,bag,0.507224,0.792035,49,23,196
tracker,bag,0.417113,0.806988,39.2,16,196
tracker,bag,0.513374,0.784196,49,20,196
tracker,bag,0.484251,0.795206,39.2,19,196
tracker,bag,0.560192,0.840516,39.2,10,196
tracker,bag,0.486625,0.788699,49,21,196
tracker,bag,0.577471,0.838869,32.6667,15,196
tracker,bag,0.44856,0.820177,49,14,196
tracker,bag,0.415983,0.737411,49,24,196
tracker,bag,0.512306,0.79891,32.6667,23,196
tracker,bag,0.428728,0.766668,39.2,25,196
tracker,bag,0.409889,0.76816,49,23,196
tracker,bag,0.616542,0.858514,32.6667,12,196
pmmh,ball1,0.337172,0.673916,9.54545,9,105
pmmh,ball1,0.669301,0.854946,9.54545,6,105
pmmh,ball1,0.688019,0.88466,13.125,6,105
pmmh,ball1,0.488885,0.796173,10.5,5,105
pmmh,ball1,0.488714,0.749156,8.75,6,105
pmmh,ball1,0.470131,0.75405,8.75,4,105
pmmh,ball1,0.621636,0.842057,13.125,5,105
pmmh,ball1,0.527066,0.803246,11.6667,6,105
pmmh,ball1,0.451325,0.759804,13.125,6,105
pmmh,ball1,0.470286,0.76978,9.54545,6,105
pmmh,ball1,0.489451,0.794726,9.54545,8,105
pmmh,ball1,0.47084,0.808876,9.54545,4,105
pmmh,ball1,0.611859,0.837368,7.5,4,105
pmmh,ball1,0.725386,0.881821,8.07692,4,105
pmmh,ball1,0.554886,0.807739,13.125,4,105
tracker,ball1,0.668978,0.862624,52.5,4,105
tracker,ball1,0.376128,0.735053,inf,6,105
tracker,ball1,0.612355,0.845828,inf,4,105
tracker,ball1,0.650311,0.848453,105,5,105
tracker,ball1,0.546055,0.813329,inf,4,105
tracker,ball1,0.754181,0.912299,52.5,2,105
tracker,ball1,0.393691,0.69506,105,7,105
tracker,ball1,0.649606,0.832158,105,4,105
tracker,ball1,0.441564,0.748758,inf,9,105
tracker,ball1,0.621661,0.855884,inf,6,105
tracker,ball1,0.583162,0.774663,105,6,105
tracker,ball1,0.763396,0.928028,26.25,2,105
tracker,ball1,0.621776,0.836743,inf,5,105
tracker,ball1,0.583635,0.886186,35,4,105
tracker,ball1,0.470306,0.780184,inf,6,105
pmmh,ball2,0.707894,0.855883,20.5,3,41
pmmh,ball2,0.780771,0.819926,20.5,6,41
pmmh,ball2,0.829549,0.875241,41,5,41
pmmh,ball2,0.805241,0.864836,13.6667,3,41
pmmh,ball2,0.853977,0.898431,20.5,2,41
pmmh,ball2,0.805344,0.905679,13.6667,3,41
pmmh,ball2,0.63486,0.791907,20.5,4,41
pmmh,ball2,0.805203,0.860528,20.5,5,41
pmmh,ball2,0.902562,0.91656,13.6667,3,41
pmmh,ball2,0.878086,0.891986,20.5,4,41
pmmh,ball2,0.707571,0.804135,20.5,4,41
pmmh,ball2,0.805148,0.87608,20.5,4,41
pmmh,ball2,0.756447,0.853442,20.5,4,41
pmmh,ball2,0.732138,0.842884,20.5,3,41
pmmh,ball2,0.634701,0.792607,41,4,41
tracker,ball2,0.805482,0.886512,inf,3,41
tracker,ball2,0.853795,0.913289,41,3,41
tracker,ball2,0.659064,0.811186,inf,4,41
tracker,ball2,0.878272,0.942209,inf,2,41
tracker,ball2,0.780808,0.835512,inf,5,41
tracker,ball2,0.805382,0.889423,inf,3,41
tracker,ball2,0.87827,0.899872,inf,4,41
tracker,ball2,0.659124,0.840643,inf,3,41
tracker,ball2,0.805503,0.899158,41,3,41
tracker,ball2,0.805162,0.835687,inf,6,41
tracker,ball2,0.63477,0.807707,inf,4,41
tracker,ball2,0.537348,0.785947,inf,2,41
tracker,ball2,0.610382,0.78404,inf,2,41
tracker,ball2,0.732051,0.851748,inf,3,41
tracker,ball2,0.805293,0.872486,inf,3,41
pmmh,basketball,0.648503,0.898,4.53125,17,725
pmmh,basketball,0.566767,0.8557,6.90476,30,725
pmmh,basketball,0.496325,0.844138,6.97115,17,725
pmmh,basketball,0.508295,0.849112,4.76974,25,725
pmmh,basketball,0.504773,0.851933,4.61783,31,725
pmmh,basketball,0.509871,0.826668,6.14407,26,725
pmmh,basketball,0.544284,0.865715,4.61783,34,725
pmmh,basketball,0.634736,0.892332,6.41593,19,725
pmmh,basketball,0.586794,0.860804,4.50311,26,725
pmmh,basketball,0.439691,0.726031,5.41045,28,725
pmmh,basketball,0.534503,0.854939,4.53125,25,725
pmmh,basketball,0.558296,0.873438,4.64744,24,725
pmmh,basketball,0.553106,0.841877,4.44785,32,725
pmmh,basketball,0.497404,0.843932,4.70779,25,725
pmmh,basketball,0.553885,0.831451,6.47321,22,725
tracker,basketball,0.601426,0.850803,45.3125,23,725
tracker,basketball,0.555249,0.872801,32.9545,17,725
tracker,basketball,0.52473,0.830191,48.3333,29,725
tracker,basketball,0.500519,0.83124,42.6471,23,725
tracker,basketball,0.526894,0.83409,48.3333,26,725
tracker,basketball,0.566532,0.861987,34.5238,31,725
tracker,basketball,0.637963,0.882313,25.8929,19,725
tracker,basketball,0.602175,0.887808,42.6471,21,725
tracker,basketball,0.490659,0.832844,45.3125,33,725
tracker,basketball,0.553267,0.851163,40.2778,29,725
tracker,basketball,0.5822,0.864871,51.7857,27,725
tracker,basketball,0.590501,0.862159,32.9545,20,725
tracker,basketball,0.50415,0.832258,38.1579,21,725
tracker,basketball,0.546052,0.860948,40.2778,21,725
tracker,basketball,0.649388,0.894922,38.1579,30,725
pmmh,birds1,0.480794,0.664806,12.5556,91,339
pmmh,birds1,0.418978,0.634631,13.0385,83,339
pmmh,birds1,0.437025,0.652689,11.6897,83,339
pmmh,birds1,0.436495,0.63589,13.0385,94,339
pmmh,birds1,0.389595,0.606202,10.9355,100,339
pmmh,birds1,0.424979,0.631892,13.56,98,339
pmmh,birds1,0.387091,0.62832,10.2727,89,339
pmmh,birds1,0.442733,0.656569,9.97059,86,339
pmmh,birds1,0.439426,0.635221,9.97059,95,339
pmmh,birds1,0.504156,0.679191,11.6897,82,339
pmmh,birds1,0.456887,0.620111,12.5556,95,339
pmmh,birds1,0.46569,0.649818,10.5938,90,339
pmmh,birds1,0.437391,0.669483,9.68571,82,339
pmmh,birds1,0.337362,0.608422,11.6897,77,339
pmmh,birds1,0.384116,0.621932,13.0385,84,339
tracker,birds1,0.459965,0.656139,169.5,86,339
tracker,birds1,0.389838,0.629219,339,92,339
tracker,birds1,0.401665,0.624134,169.5,91,339
tracker,birds1,0.42182,0.638834,113,92,339
tracker,birds1,0.415994,0.643345,169.5,84,339
tracker,birds1,0.427626,0.630184,339,96,339
tracker,birds1,0.427756,0.64002,169.5,91,339
tracker,birds1,0.395519,0.60266,339,100,339
tracker,birds1,0.37209,0.610679,169.5,88,339
tracker,birds1,0.418986,0.626809,169.5,96,339
tracker,birds1,0.509543,0.666951,113,91,339
tracker,birds1,0.380854,0.611555,169.5,85,339
tracker,birds1,0.406922,0.604122,169.5,109,339
tracker,birds1,0.410005,0.613934,339,107,339
tracker,birds1,0.366488,0.594545,169.5,98,339
pmmh,birds2,0.749257,0.919374,7.28378,9,539
pmmh,birds2,0.861107,0.975283,4.21094,5,539
pmmh,birds2,0.818921,0.948463,4.76991,9,539
pmmh,birds2,0.891597,0.950029,3.9058,2,539
pmmh,birds2,0.732394,0.939567,4.38211,7,539
pmmh,birds2,0.783857,0.940219,4.21094,5,539
pmmh,birds2,0.853791,0.96593,4.38211,4,539
pmmh,birds2,0.825453,0.91326,7,8,539
pmmh,birds2,0.901225,0.973782,4.1145,5,539
pmmh,birds2,0.68466,0.879233,4.49167,8,539
pmmh,birds2,0.842665,0.963291,4.85586,7,539
pmmh,birds2,0.871994,0.96421,4.27778,6,539
pmmh,birds2,0.890247,0.955984,7.28378,3,539
pmmh,birds2,0.759647,0.914936,4.76991,8,539
pmmh,birds2,0.686225,0.902508,5.03738,5,539
tracker,birds2,0.827711,0.934702,33.6875,5,539
tracker,birds2,0.86249,0.945637,23.4348,5,539
tracker,birds2,0.837247,0.951062,19.25,3,539
tracker,birds2,0.855198,0.95015,20.7308,5,539
tracker,birds2,0.78424,0.938361,17.3871,6,539
tracker,birds2,0.719836,0.943251,19.25,5,539
tracker,birds2,0.937528,0.974725,19.963,6,539
tracker,birds2,0.80022,0.945488,19.963,9,539
tracker,birds2,0.833339,0.952062,17.9667,4,539
tracker,birds2,0.941227,0.978857,19.963,3,539
tracker,birds2,0.769077,0.935863,21.56,3,539
tracker,birds2,0.71751,0.883893,24.5,11,539
tracker,birds2,0.727257,0.937303,19.963,8,539
tracker,birds2,0.899279,0.966541,18.5862,5,539
tracker,birds2,0.816343,0.92328,19.963,5,539
pmmh,blanket,0.501284,0.864982,15,3,225
pmmh,blanket,0.817077,0.963283,15,2,225
pmmh,blanket,0.734218,0.966657,15,2,225
pmmh,blanket,0.743457,0.90111,14.0625,3,225
pmmh,blanket,0.759442,0.946765,12.5,4,225
pmmh,blanket,0.502838,0.833281,16.0714,3,225
pmmh,blanket,0.856742,0.95825,14.0625,1,225
pmmh,blanket,0.795244,0.934274,14.0625,5,225
pmmh,blanket,0.417735,0.81448,10.7143,3,225
pmmh,blanket,0.721577,0.942355,13.2353,3,225
pmmh,blanket,0.589832,0.852112,10.2273,4,225
pmmh,blanket,0.512597,0.793467,9.78261,4,225
pmmh,blanket,0.653146,0.940999,13.2353,3,225
pmmh,blanket,0.670511,0.920462,16.0714,1,225
pmmh,blanket,0.347562,0.740126,18.75,13,225
tracker,blanket,0.673197,0.937138,225,1,225
tracker,blanket,0.729216,0.940042,75,3,225
tracker,blanket,0.786669,0.946745,56.25,1,225
tracker,blanket,0.717724,0.940795,112.5,1,225
tracker,blanket,0.411142,0.806867,75,3,225
tracker,blanket,0.770394,0.93816,112.5,2,225
tracker,blanket,0.929917,0.983059,225,2,225
tracker,blanket,0.822908,0.93657,75,4,225
tracker,blanket,0.722734,0.947877,112.5,3,225
tracker,blanket,0.626696,0.928917,75,0,225
tracker,blanket,0.635603,0.896628,225,2,225
tracker,blanket,0.521936,0.90845,112.5,3,225
tracker,blanket,0.889055,0.980537,56.25,1,225
tracker,blanket,0.739179,0.957971,112.5,2,225
tracker,blanket,0.559549,0.889837,225,2,225
pmmh,bmx,0.378567,0.685614,1.85366,1,76
pmmh,bmx,0.337036,0.716356,1.80952,1,76
pmmh,bmx,0.23044,0.724379,1.68889,3,76
pmmh,bmx,0.426034,0.809387,1.80952,0,76
pmmh,bmx,0.346929,0.66378,2.81481,0,76
pmmh,bmx,0.33275,0.779954,1.9,0,76
pmmh,bmx,0.305022,0.714536,1.85366,0,76
pmmh,bmx,0.396712,0.707256,1.33333,3,76
pmmh,bmx,0.242694,0.607661,1.65217,2,76
pmmh,bmx,0.345764,0.735156,2.71429,0,76
pmmh,bmx,0.321782,0.728329,2.92308,0,76
pmmh,bmx,0.368453,0.669777,2.71429,0,76
pmmh,bmx,0.264218,0.671657,2.92308,0,76
pmmh,bmx,0.189587,0.500027,1.9,1,76
pmmh,bmx,0.303872,0.640726,2.71429,2,76
tracker,bmx,0.4218,0.769464,25.3333,0,76
tracker,bmx,0.113487,0.328854,76,1,76
tracker,bmx,0.330033,0.764984,10.8571,2,76
tracker,bmx,0.483969,0.747054,19,2,76
tracker,bmx,0.330997,0.602708,25.3333,2,76
tracker,bmx,0.317961,0.708863,25.3333,0,76
tracker,bmx,0.291688,0.642918,38,1,76
tracker,bmx,0.311696,0.711971,25.3333,2,76
tracker,bmx,0.333183,0.753563,25.3333,0,76
tracker,bmx,0.343964,0.67434,15.2,5,76
tracker,bmx,0.288588,0.718338,19,1,76
tracker,bmx,0.313031,0.714668,25.3333,0,76
tracker,bmx,0.340573,0.679596,25.3333,3,76
tracker,bmx,0.36172,0.683446,38,3,76
tracker,bmx,0.238755,0.664501,25.3333,1,76
pmmh,bolt1,0.800933,0.971158,12.069,2,350
pmmh,bolt1,0.784021,0.933713,10.2941,5,350
pmmh,bolt1,0.539872,0.889693,9.45946,5,350
pmmh,bolt1,0.618014,0.889413,14,8,350
pmmh,bolt1,0.789634,0.957431,12.5,5,350
pmmh,bolt1,0.703173,0.921473,10,5,350
pmmh,bolt1,0.678808,0.871573,11.6667,5,350
pmmh,bolt1,0.626209,0.880638,13.4615,5,350
pmmh,bolt1,0.859085,0.945915,12.963,5,350
pmmh,bolt1,0.693779,0.881845,12.5,8,350
pmmh,bolt1,0.784382,0.965196,12.069,4,350
pmmh,bolt1,0.761329,0.941459,10.2941,6,350
pmmh,bolt1,0.621071,0.881025,10.2941,3,350
pmmh,bolt1,0.730818,0.93789,14,6,350
pmmh,bolt1,0.654347,0.92195,14.5833,4,350
tracker,bolt1,0.635785,0.886442,175,2,350
tracker,bolt1,0.445158,0.88036,350,2,350
tracker,bolt1,0.601134,0.879049,116.667,5,350
tracker,bolt1,0.711194,0.95968,70,2,350
tracker,bolt1,0.806094,0.936661,50,5,350
tracker,bolt1,0.65876,0.940004,116.667,2,350
tracker,bolt1,0.635825,0.925638,175,2,350
tracker,bolt1,0.601571,0.905494,116.667,6,350
tracker,bolt1,0.401179,0.776574,175,2,350
tracker,bolt1,0.750341,0.938114,58.3333,4,350
tracker,bolt1,0.623083,0.84649,87.5,4,350
tracker,bolt1,0.694248,0.93387,175,2,350
tracker,bolt1,0.526239,0.871883,70,4,350
tracker,bolt1,0.635874,0.931743,70,6,350
tracker,bolt1,0.812221,0.963817,87.5,4,350
pmmh,bolt2,0.50021,0.837056,13.9524,11,293
pmmh,bolt2,0.42841,0.788888,13.3182,12,293
pmmh,bolt2,0.468417,0.853436,13.3182,13,293
pmmh,bolt2,0.47148,0.797741,12.7391,15,293
pmmh,bolt2,0.537828,0.801566,13.9524,15,293
pmmh,bolt2,0.450858,0.792458,13.9524,14,293
pmmh,bolt2,0.492103,0.820125,15.4211,14,293
pmmh,bolt2,0.528638,0.801044,14.65,19,293
pmmh,bolt2,0.537506,0.826312,13.9524,20,293
pmmh,bolt2,0.409385,0.796175,15.4211,13,293
pmmh,bolt2,0.493351,0.822584,14.65,9,293
pmmh,bolt2,0.585058,0.85511,15.4211,15,293
pmmh,bolt2,0.608367,0.840848,15.4211,16,293
pmmh,bolt2,0.463315,0.805612,15.4211,10,293
pmmh,bolt2,0.510046,0.819964,16.2778,12,293
tracker,bolt2,0.538832,0.827581,293,19,293
tracker,bolt2,0.575941,0.884222,293,14,293
tracker,bolt2,0.546912,0.832533,146.5,19,293
tracker,bolt2,0.5115,0.822616,293,13,293
tracker,bolt2,0.576586,0.822569,146.5,14,293
tracker,bolt2,0.491453,0.830796,293,18,293
tracker,bolt2,0.588302,0.858129,293,13,293
tracker,bolt2,0.543561,0.810565,293,16,293
tracker,bolt2,0.579196,0.889245,293,16,293
tracker,bolt2,0.476802,0.830377,293,13,293
tracker,bolt2,0.542479,0.860413,293,17,293
tracker,bolt2,0.636245,0.873098,293,11,293
tracker,bolt2,0.684482,0.875692,146.5,17,293
tracker,bolt2,0.627107,0.863619,146.5,12,293
tracker,bolt2,0.598279,0.876989,293,17,293
pmmh,book,0.461018,0.767958,7.29167,11,175
pmmh,book,0.532504,0.770916,5.64516,13,175
pmmh,book,0.451489,0.769692,10.9375,14,175
pmmh,book,0.498674,0.731744,6.25,15,175
pmmh,book,0.426267,0.702343,11.6667,17,175
pmmh,book,0.294737,0.679884,10.9375,13,175
pmmh,book,0.520989,0.760081,7,14,175
pmmh,book,0.484686,0.77637,10.2941,14,175
pmmh,book,0.479469,0.743432,8.75,16,175
pmmh,book,0.558805,0.77506,5.14706,10,175
pmmh,book,0.524877,0.76417,10.2941,18,175
pmmh,book,0.490412,0.749485,9.21053,15,175
pmmh,book,0.479373,0.767393,10.2941,15,175
pmmh,book,0.369482,0.697848,7.29167,15,175
pmmh,book,0.50999,0.791687,10.2941,11,175
tracker,book,0.424626,0.723567,175,15,175
tracker,book,0.573029,0.820908,87.5,10,175
tracker,book,0.635091,0.832959,58.3333,10,175
tracker,book,0.476068,0.752471,175,13,175
tracker,book,0.541364,0.807219,175,15,175
tracker,book,0.465886,0.696835,87.5,17,175
tracker,book,0.77956,0.906102,43.75,4,175
tracker,book,0.509075,0.781389,175,15,175
tracker,book,0.473895,0.777961,87.5,16,175
tracker,book,0.397495,0.718437,175,16,175
tracker,book,0.3744,0.718549,175,15,175
tracker,book,0.43567,0.727697,175,11,175
tracker,book,0.413776,0.709024,87.5,14,175
tracker,book,0.56738,0.804939,175,16,175
tracker,book,0.575982,0.795964,175,13,175
pmmh,butterfly,0.484596,0.861441,7.55,6,151
pmmh,butterfly,0.389963,0.785135,7.19048,2,151
pmmh,butterfly,0.446416,0.812732,9.4375,5,151
pmmh,butterfly,0.452069,0.842063,4.87097,5,151
pmmh,butterfly,0.368439,0.716705,4.44118,4,151
pmmh,butterfly,0.466129,0.802075,7.55,6,151
pmmh,butterfly,0.506453,0.8433,5.80769,4,151
pmmh,butterfly,0.477218,0.848934,4.71875,1,151
pmmh,butterfly,0.448742,0.819272,7.19048,6,151
pmmh,butterfly,0.535452,0.887574,6.29167,4,151
pmmh,butterfly,0.560684,0.860094,6.04,7,151
pmmh,butterfly,0.469558,0.832647,6.86364,6,151
pmmh,butterfly,0.469386,0.784057,5.80769,8,151
pmmh,butterfly,0.374211,0.790428,6.04,8,151
pmmh,butterfly,0.401718,0.82815,6.04,4,151
tracker,butterfly,0.612774,0.892388,50.3333,4,151
tracker,butterfly,0.513124,0.854407,75.5,6,151
tracker,butterfly,0.464848,0.859125,75.5,4,151
tracker,butterfly,0.534818,0.885739,50.3333,5,151
tracker,butterfly,0.596309,0.835927,75.5,9,151
tracker,butterfly,0.539989,0.878541,75.5,3,151
tracker,butterfly,0.428026,0.773617,75.5,10,151
tracker,butterfly,0.480693,0.846469,75.5,4,151
tracker,butterfly,0.433883,0.826824,75.5,4,151
tracker,butterfly,0.284983,0.681977,151,4,151
tracker,butterfly,0.307589,0.784501,151,4,151
tracker,butterfly,0.484467,0.859956,75.5,2,151
tracker,butterfly,0.642336,0.914904,75.5,3,151
tracker,butterfly,0.714906,0.901925,37.75,5,151
tracker,butterfly,0.413705,0.80599,75.5,7,151
pmmh,car1,0.480681,0.782914,3.46729,40,742
pmmh,car1,0.431581,0.730665,5.62121,47,742
pmmh,car1,0.392479,0.751262,3.58454,40,742
pmmh,car1,0.360349,0.708839,5.62121,43,742
pmmh,car1,0.369722,0.711341,5.84252,52,742
pmmh,car1,0.398978,0.762684,5.66412,47,742
pmmh,car1,0.483248,0.789093,3.1046,38,742
pmmh,car1,0.377538,0.716651,4.24,59,742
pmmh,car1,0.412552,0.760568,3.7665,37,742
pmmh,car1,0.392658,0.739362,6.08197,50,742
pmmh,car1,0.334519,0.702139,6.56637,55,742
pmmh,car1,0.393397,0.728585,6.28814,54,742
pmmh,car1,0.433461,0.772968,3.82474,40,742
pmmh,car1,0.3077,0.709579,6.50877,48,742
pmmh,car1,0.357286,0.703854,6.34188,44,742
tracker,car1,0.456107,0.773311,46.375,42,742
tracker,car1,0.401449,0.743749,57.0769,42,742
tracker,car1,0.477915,0.786567,41.2222,41,742
tracker,car1,0.395777,0.74432,46.375,43,742
tracker,car1,0.544948,0.820513,35.3333,41,742
tracker,car1,0.472151,0.787794,41.2222,38,742
tracker,car1,0.386565,0.72886,43.6471,48,742
tracker,car1,0.418257,0.754306,41.2222,49,742
tracker,car1,0.426349,0.752932,43.6471,34,742
tracker,car1,0.494224,0.788153,41.2222,36,742
tracker,car1,0.397229,0.721863,46.375,56,742
tracker,car1,0.500129,0.773892,39.0526,41,742
tracker,car1,0.443434,0.76442,37.1,39,742
tracker,car1,0.460982,0.795566,35.3333,34,742
tracker,car1,0.434048,0.765918,46.375,43,742
pmmh,car2,0.758982,0.888225,24.5625,10,393
pmmh,car2,0.744629,0.908703,20.6842,9,393
pmmh,car2,0.819345,0.913641,21.8333,14,393
pmmh,car2,0.709664,0.884285,28.0714,12,393
pmmh,car2,0.775044,0.917717,20.6842,10,393
pmmh,car2,0.804421,0.918405,18.7143,10,393
pmmh,car2,0.772259,0.903773,20.6842,12,393
pmmh,car2,0.751151,0.875247,21.8333,11,393
pmmh,car2,0.819775,0.925193,18.7143,7,393
pmmh,car2,0.72146,0.876639,20.6842,7,393
pmmh,car2,0.794374,0.918665,23.1176,10,393
pmmh,car2,0.811746,0.903986,26.2,18,393
pmmh,car2,0.668194,0.839182,30.2308,15,393
pmmh,car2,0.759846,0.89725,21.8333,7,393
pmmh,car2,0.739247,0.886079,24.5625,10,393
tracker,car2,0.786801,0.900901,65.5,10,393
tracker,car2,0.837569,0.936441,78.6,10,393
tracker,car2,0.767178,0.917002,78.6,12,393
tracker,car2,0.613157,0.83453,78.6,14,393
tracker,car2,0.859559,0.927432,98.25,16,393
tracker,car2,0.789311,0.908084,78.6,12,393
tracker,car2,0.744513,0.896482,98.25,11,393
tracker,car2,0.670644,0.850039,98.25,16,393
tracker,car2,0.714124,0.880926,78.6,17,393
tracker,car2,0.726713,0.877881,65.5,11,393
tracker,car2,0.709117,0.88123,78.6,11,393
tracker,car2,0.807171,0.921295,56.1429,6,393
tracker,car2,0.721742,0.877595,98.25,16,393
tracker,car2,0.802395,0.922212,56.1429,9,393
tracker,car2,0.859676,0.934304,49.125,9,393
pmmh,crossing,0.222588,0.731634,7.70588,8,131
pmmh,crossing,0.370063,0.752373,5.45833,6,131
pmmh,crossing,0.347259,0.837366,4.85185,5,131
pmmh,crossing,0.228716,0.684968,6.2381,11,131
pmmh,crossing,0.189512,0.751203,6.2381,6,131
pmmh,crossing,0.298022,0.776964,4.51724,6,131
pmmh,crossing,0.291007,0.702485,8.73333,5,131
pmmh,crossing,0.366967,0.758885,5.69565,6,131
pmmh,crossing,0.199359,0.654346,6.2381,7,131
pmmh,crossing,0.37729,0.874656,8.73333,4,131
pmmh,crossing,0.239074,0.728093,8.1875,7,131
pmmh,crossing,0.443626,0.80835,6.89474,4,131
pmmh,crossing,0.390936,0.735398,7.27778,7,131
pmmh,crossing,0.390965,0.833004,5.24,6,131
pmmh,crossing,0.353487,0.854699,6.2381,5,131
tracker,crossing,0.268353,0.79575,131,5,131
tracker,crossing,0.441856,0.85443,131,6,131
tracker,crossing,0.151206,0.783416,131,7,131
tracker,crossing,0.351185,0.818596,65.5,5,131
tracker,crossing,0.475122,0.803007,65.5,4,131
tracker,crossing,0.479839,0.875232,65.5,4,131
tracker,crossing,0.440439,0.841798,65.5,5,131
tracker,crossing,0.24701,0.817424,65.5,7,131
tracker,crossing,0.314468,0.790838,65.5,5,131
tracker,crossing,0.450247,0.798682,65.5,6,131
tracker,crossing,0.318972,0.828022,65.5,7,131
tracker,crossing,0.316594,0.779671,65.5,6,131
tracker,crossing,0.324763,0.805014,65.5,6,131
tracker,crossing,0.336973,0.761513,65.5,6,131
tracker,crossing,0.433858,0.749157,65.5,4,131
pmmh,dinosaur,0.543855,0.777854,6.39216,10,326
pmmh,dinosaur,0.480695,0.725971,4.72464,5,326
pmmh,dinosaur,0.55077,0.815385,7.40909,10,326
pmmh,dinosaur,0.511925,0.789219,4.34667,8,326
pmmh,dinosaur,0.45794,0.69417,4.59155,4,326
pmmh,dinosaur,0.580643,0.85926,7.95122,8,326
pmmh,dinosaur,0.727935,0.912642,8.15,9,326
pmmh,dinosaur,0.373852,0.701241,7.24444,8,326
pmmh,dinosaur,0.47712,0.808208,5.34426,6,326
pmmh,dinosaur,0.428524,0.761846,5.25806,13,326
pmmh,dinosaur,0.469193,0.819913,5.01538,9,326
pmmh,dinosaur,0.524236,0.814066,6.03704,12,326
pmmh,dinosaur,0.35816,0.690855,3.29293,14,326
pmmh,dinosaur,0.5838,0.801429,4.79412,6,326
pmmh,dinosaur,0.577375,0.839196,5.1746,11,326
tracker,dinosaur,0.38643,0.768052,54.3333,11,326
tracker,dinosaur,0.602443,0.823951,40.75,7,326
tracker,dinosaur,0.522576,0.784422,46.5714,12,326
tracker,dinosaur,0.460232,0.722385,46.5714,9,326
tracker,dinosaur,0.46456,0.724911,46.5714,9,326
tracker,dinosaur,0.45472,0.752886,54.3333,15,326
tracker,dinosaur,0.627274,0.864013,40.75,10,326
tracker,dinosaur,0.586024,0.816534,46.5714,10,326
tracker,dinosaur,0.586677,0.844775,40.75,11,326
tracker,dinosaur,0.503167,0.789615,46.5714,9,326
tracker,dinosaur,0.501613,0.819338,54.3333,5,326
tracker,dinosaur,0.620847,0.888002,36.2222,6,326
tracker,dinosaur,0.483827,0.733088,46.5714,6,326
tracker,dinosaur,0.509825,0.792427,54.3333,11,326
tracker,dinosaur,0.608073,0.880188,32.6,10,326
pmmh,fernando,0.42765,0.764568,1.33333,28,292
pmmh,fernando,0.408843,0.770359,2.07092,27,292
pmmh,fernando,0.423187,0.730257,1.09363,30,292
pmmh,fernando,0.444911,0.782755,1.47475,22,292
pmmh,fernando,0.464381,0.812165,1.39048,24,292
pmmh,fernando,0.502272,0.801614,1.46,26,292
pmmh,fernando,0.401013,0.755219,1.48223,28,292
pmmh,fernando,0.4799,0.770349,1.6044,22,292
pmmh,fernando,0.432704,0.785215,2.31746,26,292
pmmh,fernando,0.281934,0.6487,1.58696,11,292
pmmh,fernando,0.352538,0.697188,2.26357,28,292
pmmh,fernando,0.473389,0.769758,2.1791,27,292
pmmh,fernando,0.406435,0.75014,1.48223,24,292
pmmh,fernando,0.462613,0.754072,2.14706,24,292
pmmh,fernando,0.42969,0.749833,1.38389,25,292
tracker,fernando,0.424017,0.756921,22.4615,29,292
tracker,fernando,0.498965,0.790362,24.3333,28,292
tracker,fernando,0.453019,0.812402,20.8571,26,292
tracker,fernando,0.493318,0.799355,24.3333,27,292
tracker,fernando,0.44463,0.770719,24.3333,27,292
tracker,fernando,0.419617,0.76362,20.8571,20,292
tracker,fernando,0.317913,0.667838,24.3333,24,292
tracker,fernando,0.548437,0.789202,18.25,16,292
tracker,fernando,0.492366,0.821681,19.4667,24,292
tracker,fernando,0.401571,0.756187,20.8571,22,292
tracker,fernando,0.39849,0.728669,22.4615,27,292
tracker,fernando,0.432699,0.7948,24.3333,26,292
tracker,fernando,0.439747,0.731475,22.4615,22,292
tracker,fernando,0.444138,0.755811,22.4615,24,292
tracker,fernando,0.398441,0.771204,26.5455,27,292
pmmh,fish1,0.354093,0.777514,11.4375,19,366
pmmh,fish1,0.313187,0.701134,7.32,8,366
pmmh,fish1,0.382134,0.763885,11.0909,23,366
pmmh,fish1,0.433224,0.770824,8.13333,10,366
pmmh,fish1,0.321657,0.688885,10.1667,23,366
pmmh,fish1,0.15414,0.62494,7.625,4,366
pmmh,fish1,0.325883,0.766903,10.7647,23,366
pmmh,fish1,0.393865,0.735085,8.92683,17,366
pmmh,fish1,0.348004,0.703183,7.03846,12,366
pmmh,fish1,0.27023,0.691095,10.1667,12,366
pmmh,fish1,0.379365,0.728705,11.8065,28,366
pmmh,fish1,0.257283,0.655644,10.7647,21,366
pmmh,fish1,0.195468,0.68916,6.65455,8,366
